Time (s);Temperature (C);Temp setpoint (C);Temp error (C);Temp PID output;Temp Kp;Temp Ki;Temp Kd;Diameter (mm);Diameter raw (mm);Diameter setpoint (mm);Fan duty (%);Extruder RPM;Spooler setpoint (RPM);Spooler RPM;Spooler Kp;Spooler Ki;Spooler Kd
50,2416;83,2133;90,0000;6,4245;8,3576;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,6844;0,5000;0,5000;0,0500
50,2652;83,2133;90,0000;6,4245;8,3576;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,6844;0,5000;0,5000;0,0500
50,2882;83,2133;90,0000;6,4245;8,3576;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,6844;0,5000;0,5000;0,0500
50,3087;83,2133;90,0000;6,4245;8,3576;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,6844;0,5000;0,5000;0,0500
50,3307;83,2133;90,0000;6,4245;8,3576;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,6844;0,5000;0,5000;0,0500
50,3533;85,6955;90,0000;6,4245;8,1228;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,5501;0,5000;0,5000;0,0500
50,3806;85,6955;90,0000;6,4245;8,1228;1,0000;0,0010;0,0500;0,4224;0,4259;0,3500;5,0000;0,3000;30,0000;31,5501;0,5000;0,5000;0,0500
50,4031;85,6955;90,0000;6,4245;8,1228;1,0000;0,0010;0,0500;0,4224;0,4259;0,3500;5,0000;0,3000;30,0000;31,5501;0,5000;0,5000;0,0500
50,4251;85,6955;90,0000;6,4245;8,1228;1,0000;0,0010;0,0500;0,4224;0,4259;0,3500;5,0000;0,3000;30,0000;31,5501;0,5000;0,5000;0,0500
50,4548;85,6955;90,0000;6,4615;8,1789;1,0000;0,0010;0,0500;0,4224;0,4259;0,3500;5,0000;0,3000;30,0000;29,3029;0,5000;0,5000;0,0500
50,4770;85,6955;90,0000;6,4615;8,1789;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;29,3029;0,5000;0,5000;0,0500
50,4977;85,6955;90,0000;6,4615;8,1789;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;29,3029;0,5000;0,5000;0,0500
50,5182;85,6955;90,0000;6,4615;8,1789;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;29,3029;0,5000;0,5000;0,0500
50,5427;77,0049;90,0000;5,9147;7,3435;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5702;0,5000;0,5000;0,0500
50,5708;77,0049;90,0000;5,9147;7,3435;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5702;0,5000;0,5000;0,0500
50,5962;77,0049;90,0000;5,9147;7,3435;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5702;0,5000;0,5000;0,0500
50,6172;77,0049;90,0000;5,9147;7,3435;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5702;0,5000;0,5000;0,0500
50,6374;77,0049;90,0000;5,9147;7,3435;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5702;0,5000;0,5000;0,0500
50,6591;85,6955;90,0000;6,3904;8,3275;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;30,3744;0,5000;0,5000;0,0500
50,6799;85,6955;90,0000;6,3904;8,3275;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;30,3744;0,5000;0,5000;0,0500
50,7047;85,6955;90,0000;6,3904;8,3275;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;30,3744;0,5000;0,5000;0,0500
50,7276;85,6955;90,0000;6,3904;8,3275;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;30,3744;0,5000;0,5000;0,0500
50,7492;85,3291;90,0000;6,4270;8,1451;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;30,2962;0,5000;0,5000;0,0500
50,7732;85,3291;90,0000;6,4270;8,1451;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;30,2962;0,5000;0,5000;0,0500
50,7943;85,3291;90,0000;6,4270;8,1451;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;30,2962;0,5000;0,5000;0,0500
50,8194;85,3291;90,0000;6,4270;8,1451;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;30,2962;0,5000;0,5000;0,0500
50,8471;85,3291;90,0000;6,4270;8,1451;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;30,2962;0,5000;0,5000;0,0500
50,8736;86,0660;90,0000;5,4093;6,6173;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;31,9094;0,5000;0,5000;0,0500
50,8996;86,0660;90,0000;5,4093;6,6173;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;31,9094;0,5000;0,5000;0,0500
50,9214;86,0660;90,0000;5,4093;6,6173;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;31,9094;0,5000;0,5000;0,0500
50,9427;86,0660;90,0000;5,4093;6,6173;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;31,9094;0,5000;0,5000;0,0500
50,9637;84,9668;90,0000;5,3735;7,0577;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;27,7538;0,5000;0,5000;0,0500
50,9848;84,9668;90,0000;5,3735;7,0577;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;27,7538;0,5000;0,5000;0,0500
51,0105;84,9668;90,0000;5,3735;7,0577;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;27,7538;0,5000;0,5000;0,0500
51,0347;84,9668;90,0000;5,3735;7,0577;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;27,7538;0,5000;0,5000;0,0500
51,0551;84,6085;90,0000;5,7116;7,5805;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;29,8590;0,5000;0,5000;0,0500
51,0761;84,6085;90,0000;5,7116;7,5805;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;29,8590;0,5000;0,5000;0,0500
51,0968;84,6085;90,0000;5,7116;7,5805;1,0000;0,0010;0,0500;0,4259;0,4153;0,3500;5,0000;0,3000;30,0000;29,8590;0,5000;0,5000;0,0500
51,1217;84,6085;90,0000;5,7116;7,5805;1,0000;0,0010;0,0500;0,4224;0,4153;0,3500;5,0000;0,3000;30,0000;29,8590;0,5000;0,5000;0,0500
51,1436;84,6085;90,0000;5,7116;7,5805;1,0000;0,0010;0,0500;0,4224;0,4153;0,3500;5,0000;0,3000;30,0000;29,8590;0,5000;0,5000;0,0500
51,1719;74,5499;90,0000;6,7175;8,8875;1,0000;0,0010;0,0500;0,4224;0,4153;0,3500;5,0000;0,3000;30,0000;30,4188;0,5000;0,5000;0,0500
51,1973;74,5499;90,0000;6,7175;8,8875;1,0000;0,0010;0,0500;0,4224;0,4153;0,3500;5,0000;0,3000;30,0000;30,4188;0,5000;0,5000;0,0500
51,2191;74,5499;90,0000;6,7175;8,8875;1,0000;0,0010;0,0500;0,4224;0,4153;0,3500;5,0000;0,3000;30,0000;30,4188;0,5000;0,5000;0,0500
51,2393;74,5499;90,0000;6,7175;8,8875;1,0000;0,0010;0,0500;0,4224;0,4153;0,3500;5,0000;0,3000;30,0000;30,4188;0,5000;0,5000;0,0500
51,2614;74,5499;90,0000;6,7175;8,8875;1,0000;0,0010;0,0500;0,4188;0,4046;0,3500;5,0000;0,3000;30,0000;30,4188;0,5000;0,5000;0,0500
51,2822;86,8258;90,0000;6,3563;7,8813;1,0000;0,0010;0,0500;0,4188;0,4046;0,3500;5,0000;0,3000;30,0000;26,9066;0,5000;0,5000;0,0500
51,3055;86,8258;90,0000;6,3563;7,8813;1,0000;0,0010;0,0500;0,4188;0,4046;0,3500;5,0000;0,3000;30,0000;26,9066;0,5000;0,5000;0,0500
51,3270;86,8258;90,0000;6,3563;7,8813;1,0000;0,0010;0,0500;0,4188;0,4046;0,3500;5,0000;0,3000;30,0000;26,9066;0,5000;0,5000;0,0500
51,3472;86,8258;90,0000;6,3563;7,8813;1,0000;0,0010;0,0500;0,4188;0,4046;0,3500;5,0000;0,3000;30,0000;26,9066;0,5000;0,5000;0,0500
51,3749;84,9668;90,0000;6,4291;8,1699;1,0000;0,0010;0,0500;0,4188;0,4046;0,3500;5,0000;0,3000;30,0000;26,9643;0,5000;0,5000;0,0500
51,3980;84,9668;90,0000;6,4291;8,1699;1,0000;0,0010;0,0500;0,4188;0,4046;0,3500;5,0000;0,3000;30,0000;26,9643;0,5000;0,5000;0,0500
51,4200;84,9668;90,0000;6,4291;8,1699;1,0000;0,0010;0,0500;0,4188;0,4046;0,3500;5,0000;0,3000;30,0000;26,9643;0,5000;0,5000;0,0500
51,4407;84,9668;90,0000;6,4291;8,1699;1,0000;0,0010;0,0500;0,4188;0,4046;0,3500;5,0000;0,3000;30,0000;26,9643;0,5000;0,5000;0,0500
51,4633;84,9668;90,0000;6,4291;8,1699;1,0000;0,0010;0,0500;0,4153;0,4046;0,3500;5,0000;0,3000;30,0000;26,9643;0,5000;0,5000;0,0500
51,4989;88,3881;90,0000;6,1599;7,7383;1,0000;0,0010;0,0500;0,4153;0,4046;0,3500;5,0000;0,3000;30,0000;29,3150;0,5000;0,5000;0,0500
51,5244;88,3881;90,0000;6,1599;7,7383;1,0000;0,0010;0,0500;0,4153;0,4046;0,3500;5,0000;0,3000;30,0000;29,3150;0,5000;0,5000;0,0500
51,5456;88,3881;90,0000;6,1599;7,7383;1,0000;0,0010;0,0500;0,4153;0,4046;0,3500;5,0000;0,3000;30,0000;29,3150;0,5000;0,5000;0,0500
51,5667;88,3881;90,0000;6,1599;7,7383;1,0000;0,0010;0,0500;0,4117;0,4046;0,3500;5,0000;0,3000;30,0000;29,3150;0,5000;0,5000;0,0500
51,5879;88,7906;90,0000;4,9813;6,1042;1,0000;0,0010;0,0500;0,4117;0,4046;0,3500;5,0000;0,3000;30,0000;29,2688;0,5000;0,5000;0,0500
51,6126;88,7906;90,0000;4,9813;6,1042;1,0000;0,0010;0,0500;0,4117;0,4046;0,3500;5,0000;0,3000;30,0000;29,2688;0,5000;0,5000;0,0500
51,6333;88,7906;90,0000;4,9813;6,1042;1,0000;0,0010;0,0500;0,4117;0,4046;0,3500;5,0000;0,3000;30,0000;29,2688;0,5000;0,5000;0,0500
51,6558;88,7906;90,0000;4,9813;6,1042;1,0000;0,0010;0,0500;0,4117;0,4046;0,3500;5,0000;0,3000;30,0000;29,2688;0,5000;0,5000;0,0500
51,6818;86,0660;90,0000;4,9442;6,6323;1,0000;0,0010;0,0500;0,4117;0,4046;0,3500;5,0000;0,3000;30,0000;28,9754;0,5000;0,5000;0,0500
51,7094;86,0660;90,0000;4,9442;6,6323;1,0000;0,0010;0,0500;0,4117;0,4046;0,3500;5,0000;0,3000;30,0000;28,9754;0,5000;0,5000;0,0500
51,7310;86,0660;90,0000;4,9442;6,6323;1,0000;0,0010;0,0500;0,4117;0,4046;0,3500;5,0000;0,3000;30,0000;28,9754;0,5000;0,5000;0,0500
51,7531;86,0660;90,0000;4,9442;6,6323;1,0000;0,0010;0,0500;0,4082;0,4153;0,3500;5,0000;0,3000;30,0000;28,9754;0,5000;0,5000;0,0500
51,7752;88,3881;90,0000;4,6383;6,1939;1,0000;0,0010;0,0500;0,4082;0,4153;0,3500;5,0000;0,3000;30,0000;29,6294;0,5000;0,5000;0,0500
51,7988;88,3881;90,0000;4,6383;6,1939;1,0000;0,0010;0,0500;0,4082;0,4153;0,3500;5,0000;0,3000;30,0000;29,6294;0,5000;0,5000;0,0500
51,8192;88,3881;90,0000;4,6383;6,1939;1,0000;0,0010;0,0500;0,4082;0,4153;0,3500;5,0000;0,3000;30,0000;29,6294;0,5000;0,5000;0,0500
51,8423;88,3881;90,0000;4,6383;6,1939;1,0000;0,0010;0,0500;0,4082;0,4153;0,3500;5,0000;0,3000;30,0000;29,6294;0,5000;0,5000;0,0500
51,8624;88,3881;90,0000;4,6383;6,1939;1,0000;0,0010;0,0500;0,4082;0,4153;0,3500;5,0000;0,3000;30,0000;29,6294;0,5000;0,5000;0,0500
51,8836;85,6955;90,0000;4,6754;6,4009;1,0000;0,0010;0,0500;0,4082;0,4153;0,3500;5,0000;0,3000;30,0000;30,7025;0,5000;0,5000;0,0500
51,9056;85,6955;90,0000;4,6754;6,4009;1,0000;0,0010;0,0500;0,4046;0,4153;0,3500;5,0000;0,3000;30,0000;30,7025;0,5000;0,5000;0,0500
51,9285;85,6955;90,0000;4,6754;6,4009;1,0000;0,0010;0,0500;0,4046;0,4153;0,3500;5,0000;0,3000;30,0000;30,7025;0,5000;0,5000;0,0500
51,9526;85,6955;90,0000;4,6754;6,4009;1,0000;0,0010;0,0500;0,4046;0,4153;0,3500;5,0000;0,3000;30,0000;30,7025;0,5000;0,5000;0,0500
51,9728;85,6955;90,0000;4,6754;6,4009;1,0000;0,0010;0,0500;0,4046;0,4153;0,3500;5,0000;0,3000;30,0000;30,7025;0,5000;0,5000;0,0500
51,9932;85,3291;90,0000;4,6392;6,3288;1,0000;0,0010;0,0500;0,4046;0,4153;0,3500;5,0000;0,3000;30,0000;30,3771;0,5000;0,5000;0,0500
52,0145;85,3291;90,0000;4,6392;6,3288;1,0000;0,0010;0,0500;0,4046;0,4153;0,3500;5,0000;0,3000;30,0000;30,3771;0,5000;0,5000;0,0500
52,0384;85,3291;90,0000;4,6392;6,3288;1,0000;0,0010;0,0500;0,4046;0,4153;0,3500;5,0000;0,3000;30,0000;30,3771;0,5000;0,5000;0,0500
52,0618;85,3291;90,0000;4,6392;6,3288;1,0000;0,0010;0,0500;0,4046;0,4153;0,3500;5,0000;0,3000;30,0000;30,3771;0,5000;0,5000;0,0500
52,0839;87,9904;90,0000;4,3010;5,8505;1,0000;0,0010;0,0500;0,4082;0,4259;0,3500;5,0000;0,3000;30,0000;30,5133;0,5000;0,5000;0,0500
52,1138;87,9904;90,0000;4,3010;5,8505;1,0000;0,0010;0,0500;0,4082;0,4259;0,3500;5,0000;0,3000;30,0000;30,5133;0,5000;0,5000;0,0500
52,1355;87,9904;90,0000;4,3010;5,8505;1,0000;0,0010;0,0500;0,4082;0,4259;0,3500;5,0000;0,3000;30,0000;30,5133;0,5000;0,5000;0,0500
52,1560;87,9904;90,0000;4,3010;5,8505;1,0000;0,0010;0,0500;0,4082;0,4259;0,3500;5,0000;0,3000;30,0000;30,5133;0,5000;0,5000;0,0500
52,1772;87,9904;90,0000;4,3010;5,8505;1,0000;0,0010;0,0500;0,4082;0,4259;0,3500;5,0000;0,3000;30,0000;30,5133;0,5000;0,5000;0,0500
52,1988;85,6955;90,0000;3,1864;4,3468;1,0000;0,0010;0,0500;0,4117;0,4472;0,3500;5,0000;0,3000;30,0000;31,2370;0,5000;0,5000;0,0500
52,2224;85,6955;90,0000;3,1864;4,3468;1,0000;0,0010;0,0500;0,4117;0,4472;0,3500;5,0000;0,3000;30,0000;31,2370;0,5000;0,5000;0,0500
52,2443;85,6955;90,0000;3,1864;4,3468;1,0000;0,0010;0,0500;0,4117;0,4472;0,3500;5,0000;0,3000;30,0000;31,2370;0,5000;0,5000;0,0500
52,2683;85,6955;90,0000;3,1864;4,3468;1,0000;0,0010;0,0500;0,4117;0,4472;0,3500;5,0000;0,3000;30,0000;31,2370;0,5000;0,5000;0,0500
52,2942;85,6955;90,0000;3,2994;5,0640;1,0000;0,0010;0,0500;0,4117;0,4472;0,3500;5,0000;0,3000;30,0000;30,7342;0,5000;0,5000;0,0500
52,3144;85,6955;90,0000;3,2994;5,0640;1,0000;0,0010;0,0500;0,4117;0,4472;0,3500;5,0000;0,3000;30,0000;30,7342;0,5000;0,5000;0,0500
52,3361;85,6955;90,0000;3,2994;5,0640;1,0000;0,0010;0,0500;0,4117;0,4472;0,3500;5,0000;0,3000;30,0000;30,7342;0,5000;0,5000;0,0500
52,3584;85,6955;90,0000;3,2994;5,0640;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;30,7342;0,5000;0,5000;0,0500
52,3848;85,6955;90,0000;3,2994;5,0640;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;30,7342;0,5000;0,5000;0,0500
52,4134;86,4466;90,0000;3,1515;4,7881;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,0830;0,5000;0,5000;0,0500
52,4388;86,4466;90,0000;3,1515;4,7881;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,0830;0,5000;0,5000;0,0500
52,4597;86,4466;90,0000;3,1515;4,7881;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,0830;0,5000;0,5000;0,0500
52,4803;86,4466;90,0000;3,1515;4,7881;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;31,0830;0,5000;0,5000;0,0500
52,5013;86,4466;90,0000;3,3456;5,1487;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;29,5318;0,5000;0,5000;0,0500
52,5262;86,4466;90,0000;3,3456;5,1487;1,0000;0,0010;0,0500;0,4188;0,4259;0,3500;5,0000;0,3000;30,0000;29,5318;0,5000;0,5000;0,0500
52,5549;86,4466;90,0000;3,3456;5,1487;1,0000;0,0010;0,0500;0,4224;0,4259;0,3500;5,0000;0,3000;30,0000;29,5318;0,5000;0,5000;0,0500
52,5753;86,4466;90,0000;3,3456;5,1487;1,0000;0,0010;0,0500;0,4224;0,4259;0,3500;5,0000;0,3000;30,0000;29,5318;0,5000;0,5000;0,0500
52,5959;86,0660;90,0000;3,6181;5,4598;1,0000;0,0010;0,0500;0,4224;0,4259;0,3500;5,0000;0,3000;30,0000;30,7569;0,5000;0,5000;0,0500
52,6245;86,0660;90,0000;3,6181;5,4598;1,0000;0,0010;0,0500;0,4224;0,4259;0,3500;5,0000;0,3000;30,0000;30,7569;0,5000;0,5000;0,0500
52,6477;86,0660;90,0000;3,6181;5,4598;1,0000;0,0010;0,0500;0,4224;0,4259;0,3500;5,0000;0,3000;30,0000;30,7569;0,5000;0,5000;0,0500
52,6682;86,0660;90,0000;3,6181;5,4598;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;30,7569;0,5000;0,5000;0,0500
52,6911;86,0660;90,0000;3,6181;5,4598;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;30,7569;0,5000;0,5000;0,0500
52,7209;90,0288;90,0000;3,2218;4,7495;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;33,4733;0,5000;0,5000;0,0500
52,7459;90,0288;90,0000;3,2218;4,7495;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;33,4733;0,5000;0,5000;0,0500
52,7670;90,0288;90,0000;3,2218;4,7495;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;33,4733;0,5000;0,5000;0,0500
52,7891;90,0288;90,0000;3,2218;4,7495;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;33,4733;0,5000;0,5000;0,0500
52,8102;84,9668;90,0000;3,5639;5,4430;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;25,6421;0,5000;0,5000;0,0500
52,8306;84,9668;90,0000;3,5639;5,4430;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;25,6421;0,5000;0,5000;0,0500
52,8570;84,9668;90,0000;3,5639;5,4430;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;25,6421;0,5000;0,5000;0,0500
52,8782;84,9668;90,0000;3,5639;5,4430;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;25,6421;0,5000;0,5000;0,0500
52,9016;84,9668;90,0000;3,5639;5,4430;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;25,6421;0,5000;0,5000;0,0500
52,9219;86,0660;90,0000;3,5269;5,2193;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;34,6222;0,5000;0,5000;0,0500
52,9432;86,0660;90,0000;3,5269;5,2193;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;34,6222;0,5000;0,5000;0,0500
52,9673;86,0660;90,0000;3,5269;5,2193;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;34,6222;0,5000;0,5000;0,0500
52,9880;86,0660;90,0000;3,5269;5,2193;1,0000;0,0010;0,0500;0,4259;0,4259;0,3500;5,0000;0,3000;30,0000;34,6222;0,5000;0,5000;0,0500
53,0085;88,3881;90,0000;3,2210;4,7826;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5658;0,5000;0,5000;0,0500
53,0305;88,3881;90,0000;3,2210;4,7826;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5658;0,5000;0,5000;0,0500
53,0555;88,3881;90,0000;3,2210;4,7826;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5658;0,5000;0,5000;0,0500
53,0757;88,3881;90,0000;3,2210;4,7826;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5658;0,5000;0,5000;0,0500
53,0973;88,3881;90,0000;3,2210;4,7826;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;30,5658;0,5000;0,5000;0,0500
53,1183;88,3881;90,0000;3,1812;4,8730;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;26,4533;0,5000;0,5000;0,0500
53,1401;88,3881;90,0000;3,1812;4,8730;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;26,4533;0,5000;0,5000;0,0500
53,1615;88,3881;90,0000;3,1812;4,8730;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;26,4533;0,5000;0,5000;0,0500
53,1823;88,3881;90,0000;3,1812;4,8730;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;26,4533;0,5000;0,5000;0,0500
53,2078;88,3881;90,0000;3,1812;4,8730;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;26,4533;0,5000;0,5000;0,0500
53,2305;84,9668;90,0000;3,2541;5,0021;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;31,2564;0,5000;0,5000;0,0500
53,2525;84,9668;90,0000;3,2541;5,0021;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;31,2564;0,5000;0,5000;0,0500
53,2730;84,9668;90,0000;3,2541;5,0021;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;31,2564;0,5000;0,5000;0,0500
53,2937;84,9668;90,0000;3,2541;5,0021;1,0000;0,0010;0,0500;0,4259;0,4366;0,3500;5,0000;0,3000;30,0000;31,2564;0,5000;0,5000;0,0500
53,3448;73,0112;90,0000;4,5225;6,8687;1,0000;0,0010;0,0500;0,4295;0,4366;0,3500;5,0000;0,3000;30,0000;31,1060;0,5000;0,5000;0,0500
53,3705;73,0112;90,0000;4,5225;6,8687;1,0000;0,0010;0,0500;0,4295;0,4366;0,3500;5,0000;0,3000;30,0000;31,1060;0,5000;0,5000;0,0500
53,3917;73,0112;90,0000;4,5225;6,8687;1,0000;0,0010;0,0500;0,4295;0,4366;0,3500;5,0000;0,3000;30,0000;31,1060;0,5000;0,5000;0,0500
53,4128;84,6085;90,0000;4,7063;6,5086;1,0000;0,0010;0,0500;0,4295;0,4366;0,3500;5,0000;0,3000;30,0000;28,8219;0,5000;0,5000;0,0500
53,4331;84,6085;90,0000;4,7063;6,5086;1,0000;0,0010;0,0500;0,4295;0,4366;0,3500;5,0000;0,3000;30,0000;28,8219;0,5000;0,5000;0,0500
53,4534;84,6085;90,0000;4,7063;6,5086;1,0000;0,0010;0,0500;0,4295;0,4366;0,3500;5,0000;0,3000;30,0000;28,8219;0,5000;0,5000;0,0500
53,4759;84,6085;90,0000;4,7063;6,5086;1,0000;0,0010;0,0500;0,4330;0,4472;0,3500;5,0000;0,3000;30,0000;28,8219;0,5000;0,5000;0,0500
53,5034;84,6085;90,0000;4,7063;6,5086;1,0000;0,0010;0,0500;0,4330;0,4472;0,3500;5,0000;0,3000;30,0000;28,8219;0,5000;0,5000;0,0500
53,5262;85,3291;90,0000;4,8181;6,5865;1,0000;0,0010;0,0500;0,4330;0,4472;0,3500;5,0000;0,3000;30,0000;29,6961;0,5000;0,5000;0,0500
53,5467;85,3291;90,0000;4,8181;6,5865;1,0000;0,0010;0,0500;0,4330;0,4472;0,3500;5,0000;0,3000;30,0000;29,6961;0,5000;0,5000;0,0500
53,5668;85,3291;90,0000;4,8181;6,5865;1,0000;0,0010;0,0500;0,4330;0,4472;0,3500;5,0000;0,3000;30,0000;29,6961;0,5000;0,5000;0,0500
53,5876;85,3291;90,0000;4,8181;6,5865;1,0000;0,0010;0,0500;0,4330;0,4472;0,3500;5,0000;0,3000;30,0000;29,6961;0,5000;0,5000;0,0500
53,6104;85,3291;90,0000;4,8181;6,5865;1,0000;0,0010;0,0500;0,4366;0,4472;0,3500;5,0000;0,3000;30,0000;29,6961;0,5000;0,5000;0,0500
53,6304;77,0049;90,0000;5,7242;7,8278;1,0000;0,0010;0,0500;0,4366;0,4472;0,3500;5,0000;0,3000;30,0000;30,5007;0,5000;0,5000;0,0500
53,6517;77,0049;90,0000;5,7242;7,8278;1,0000;0,0010;0,0500;0,4366;0,4472;0,3500;5,0000;0,3000;30,0000;30,5007;0,5000;0,5000;0,0500
53,6723;77,0049;90,0000;5,7242;7,8278;1,0000;0,0010;0,0500;0,4366;0,4472;0,3500;5,0000;0,3000;30,0000;30,5007;0,5000;0,5000;0,0500
53,6955;77,0049;90,0000;5,7242;7,8278;1,0000;0,0010;0,0500;0,4366;0,4472;0,3500;5,0000;0,3000;30,0000;30,5007;0,5000;0,5000;0,0500
53,7162;77,0049;90,0000;5,7242;7,8278;1,0000;0,0010;0,0500;0,4366;0,4472;0,3500;5,0000;0,3000;30,0000;30,5007;0,5000;0,5000;0,0500
53,7375;80,5845;90,0000;6,6686;8,8517;1,0000;0,0010;0,0500;0,4366;0,4472;0,3500;5,0000;0,3000;30,0000;28,9774;0,5000;0,5000;0,0500
